Project,Date,Block,Treatment,Transect,Plot,Species,Cover class,Cover value
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,31,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,31,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,31,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,5,34,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,CAMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,POPR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,6,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,BIOS,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,POJU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,11,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,BRTE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,POJU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,19,TRDU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,BRTE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,POJU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,PSSP,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,ROAC,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,20,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,POHI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,29,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,31,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,31,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,31,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,31,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,31,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,POPR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,ROAC,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,33,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,35,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,35,JUBA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,35,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,35,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,37,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,37,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,37,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,37,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,42,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,42,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,42,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,42,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,1,42,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,1,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,1,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,1,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,3,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,3,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,3,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,3,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,4,ACMI,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,4,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,4,POPR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,7,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,7,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,7,POPR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,9,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,9,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,9,POPR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,9,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,13,CAMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,13,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,13,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,13,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,30,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,30,POPR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,30,TAOF,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,31,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,31,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,31,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,31,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,36,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,36,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,36,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,36,ROAC,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,44,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,44,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,44,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,2,44,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,4,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,12,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,12,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,12,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,12,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,12,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,15,CAMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,15,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,15,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,15,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,15,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,19,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,19,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,19,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,19,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,19,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,21,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,22,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,22,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,22,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,22,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,30,HECO,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,30,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,30,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,30,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,30,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,35,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,35,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,36,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,36,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,45,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,45,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,45,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,45,PSSP,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,45,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,3,45,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,8,JUBA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,8,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,8,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,8,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,8,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,9,JUBA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,9,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,9,POPR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,9,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,13,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,13,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,13,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,13,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,JUBA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,POJU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,POPR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,30,TRDU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,36,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,36,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,36,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,37,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,37,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,37,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,FECE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,POPR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,ROAC,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,38,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,BIOS,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,JUBA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,39,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,44,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,44,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,44,POPR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,44,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,BIOS,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,4,48,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,3,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,12,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,12,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,12,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,17,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,17,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,17,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,17,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,17,ROAC,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,17,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,20,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,20,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,20,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,20,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,20,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,20,TRDU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,23,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,23,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,23,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,23,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,23,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,23,POPR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,24,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,24,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,24,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,24,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,24,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,24,PSSP,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,ARFR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,26,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,ARFR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,BIOS,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,28,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,44,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,44,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,44,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,44,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,44,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,44,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Biosolids,5,46,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,0,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,10,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,18,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,18,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,18,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,18,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,18,POSE,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,18,SOIL,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,ARFR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,POSE,2,15
